chr_name,chr_start,chr_end,annot_name
chr1,182518290,182518480,Acbd3
chr1,182903330,182904290,Acbd3
chr1,182517530,182518050,Acbd3
chr1,182518290,182518480,H3f3a
chr1,182903330,182904290,H3f3a
chr1,182517530,182518050,H3f3a
chr1,182518290,182518480,BC031781
chr1,182903330,182904290,BC031781
chr1,182517530,182518050,BC031781
chr1,182903330,182904290,Lefty2
chr1,182903330,182904290,Pycr2
chr1,182903330,182904290,Lefty1
chr1,182903330,182904290,Tmem63a
chr1,183156440,183157480,Tmem63a
chr1,182903330,182904290,9130409I23Rik
chr1,182903330,182904290,Nvl
chr1,183156440,183157480,Nvl
chr1,182903330,182904290,Cnih4
chr1,183156440,183157480,Cnih4
chr1,183156440,183157480,Wdr26
chr1,183672260,183674340,Dnahc14
chr1,183782530,183784600,Dnahc14
chr1,183672260,183674340,Lbr
chr1,183782530,183784600,Lbr
chr1,183782530,183784600,Enah
chr1,183782530,183784600,Vmn1r1
chr1,184559800,184560210,Degs1
chr1,184559800,184560210,Fbxo28
chr1,184559800,184560210,Trp53bp2
chr1,184559800,184560210,Capn2
chr1,185803740,185804440,Dusp10
chr1,185803740,185804440,1700056E22Rik
chr1,191431570,191433800,Cenpf
chr1,193050430,193050890,Tatdn3
chr1,193152150,193153500,Tatdn3
chr1,193149950,193152060,Tatdn3
chr1,193021360,193023010,Nsl1
chr1,193050430,193050890,Nsl1
chr1,193149950,193152060,Nsl1
chr1,193050430,193050890,Tmem206
chr1,193152150,193153500,Tmem206
chr1,193258540,193260280,Tmem206
chr1,193260340,193261780,Tmem206
chr1,193271120,193272550,Tmem206
chr1,193289080,193291300,Tmem206
chr1,193021360,193023010,Ppp2r5a
chr1,193050430,193050890,Ppp2r5a
chr1,193152150,193153500,Ppp2r5a
chr1,193258540,193260280,Ppp2r5a
chr1,193260340,193261780,Ppp2r5a
chr1,193271120,193272550,Ppp2r5a
chr1,193289080,193291300,Ppp2r5a
chr1,193149950,193152060,Ppp2r5a
chr1,193152150,193153500,Dtl
chr1,193258540,193260280,Dtl
chr1,193260340,193261780,Dtl
chr1,193271120,193272550,Dtl
chr1,193289080,193291300,Dtl
chr1,193149950,193152060,Dtl
chr1,193152150,193153500,Ints7
chr1,193258540,193260280,Ints7
chr1,193260340,193261780,Ints7
chr1,193271120,193272550,Ints7
chr1,193289080,193291300,Ints7
chr1,193149950,193152060,Ints7
chr1,193258540,193260280,Lpgat1
chr1,193260340,193261780,Lpgat1
chr1,193271120,193272550,Lpgat1
chr1,193289080,193291300,Lpgat1
chr1,193909760,193911460,Lpgat1
chr1,193289080,193291300,Nek2
chr1,193909760,193911460,Slc30a1
chr1,193909760,193911460,Traf5
chr1,193909760,193911460,Rcor3
chr1,195052700,195055180,Diexf
chr1,195087940,195090140,Diexf
chr1,195128540,195129680,Diexf
chr1,195129740,195130620,Diexf
chr1,195052700,195055180,A130010J15Rik
chr1,195087940,195090140,A130010J15Rik
chr1,195128540,195129680,A130010J15Rik
chr1,195129740,195130620,A130010J15Rik
chr1,195052700,195055180,Traf3ip3
chr1,195087940,195090140,Traf3ip3
chr1,195128540,195129680,Traf3ip3
chr1,195129740,195130620,Traf3ip3
chr1,195052700,195055180,Hsd11b1
chr1,195128540,195129680,Hsd11b1
chr1,195129740,195130620,Hsd11b1
chr1,195052700,195055180,G0s2
chr1,195087940,195090140,G0s2
chr1,195128540,195129680,G0s2
chr1,195129740,195130620,G0s2
chr1,195052700,195055180,Lamb3
chr1,195087940,195090140,Lamb3
chr1,195128540,195129680,Lamb3
chr1,195129740,195130620,Lamb3
chr1,195052700,195055180,Camk1g
chr1,195087940,195090140,Camk1g
chr1,195128540,195129680,Camk1g
chr1,195129740,195130620,Camk1g
chr1,197105250,197105650,Cd46
chr1,197105250,197105650,Cr1l
chr10,6215990,6218380,Akap12
chr10,6245570,6247800,Akap12
chr10,6224400,6226570,Akap12
chr10,6215990,6218380,Gm16074
chr10,6245570,6247800,Gm16074
chr10,6224400,6226570,Gm16074
chr10,6215990,6218380,Mthfd1l
chr10,6224400,6226570,Mthfd1l
chr10,7235950,7237280,H60c
chr10,7229240,7230660,9230019H11Rik
chr10,7229240,7230660,Nup43
chr10,7235950,7237280,Nup43
chr10,7229240,7230660,Pcmt1
chr10,7235950,7237280,Pcmt1
chr10,7229240,7230660,Lats1
chr10,7235950,7237280,Lats1
chr10,7235950,7237280,Katna1
chr10,7229240,7230660,Zc3h12d
chr10,7235950,7237280,Zc3h12d
chr10,13157470,13159000,Ltv1
chr10,13156110,13157340,Ltv1
chr10,13157470,13159000,Phactr2
chr10,13156110,13157340,Phactr2
chr10,13157470,13159000,Fuca2
chr10,13156110,13157340,Fuca2
chr10,13157470,13159000,Adat2
chr10,13156110,13157340,Adat2
chr10,13157470,13159000,Pex3
chr10,13156110,13157340,Pex3
chr10,19377340,19377740,Olig3
chr10,19379680,19380380,Olig3
chr10,19377340,19377740,Ifngr1
chr10,19379680,19380380,Ifngr1
chr10,19377340,19377740,Pex7
chr10,19379680,19380380,Pex7
chr10,19711080,19712750,Pex7
chr10,19379680,19380380,Map3k5
chr10,19711080,19712750,Map3k5
chr10,19711080,19712750,Mtap7
chr10,20811600,20813240,Ahi1
chr10,20811600,20813240,Myb
chr10,20954940,20956700,Myb
chr10,20970890,20972580,Myb
chr10,20954940,20956700,Hbs1l
chr10,20954940,20956700,Aldh8a1
chr10,20970890,20972580,Aldh8a1
chr10,21861480,21863330,Sgk1
chr10,21861480,21863330,Raet1c
chr10,21977680,21978170,Raet1c
chr10,22167890,22168410,Raet1c
chr10,29690600,29691010,Gm10275
chr10,39212960,39213700,Fyn
chr10,39131350,39133710,Gm6963
chr10,39212960,39213700,Gm6963
chr10,39131350,39133710,Traf3ip2
chr10,39212960,39213700,Traf3ip2
chr10,39212960,39213700,Rev3l
chr10,39131350,39133710,Gm16210
chr10,39212960,39213700,Gm16210
chr10,40196060,40196690,Gtf3c6
chr10,40196770,40197500,Gtf3c6
chr10,40196060,40196690,Amd1
chr10,40196770,40197500,Amd1
chr10,40196060,40196690,Cdk19
chr10,40196770,40197500,Cdk19
chr10,41939110,41940660,Cep57l1
chr10,41939110,41940660,Armc2
chr10,41939110,41940660,Foxo3
chr10,41939110,41940660,Gm15197
chr10,41939110,41940660,Snx3
chr10,42545730,42546080,Sec63
chr10,42615330,42617440,Sec63
chr10,42615330,42617440,Scml4
chr10,43360940,43361190,Rps19-ps11
chr10,43360940,43361190,Bend3
chr10,43471180,43472810,Bend3
chr10,43360940,43361190,Gm9803
chr10,43360940,43361190,1700021F05Rik
chr10,43471180,43472810,1700021F05Rik
chr10,43534500,43535710,1700021F05Rik
chr10,43360940,43361190,Cd24a
chr10,43471180,43472810,Cd24a
chr10,43534500,43535710,Cd24a
chr10,43360940,43361190,F930017D23Rik
chr10,43360940,43361190,Qrsl1
chr10,43534500,43535710,Qrsl1
chr10,43360940,43361190,Rtn4ip1
chr10,43471180,43472810,Rtn4ip1
chr10,43534500,43535710,Rtn4ip1
chr10,44820070,44820950,Prep
chr10,44820070,44820950,Popdc3
chr10,57688930,57689440,Pkib
chr10,57691930,57693390,Pkib
chr10,57686580,57688560,Pkib
chr10,57688930,57689440,Smpdl3a
chr10,57691930,57693390,Smpdl3a
chr10,57686580,57688560,Smpdl3a
chr10,57688930,57689440,Gcc2
chr10,57691930,57693390,Gcc2
chr10,57686580,57688560,Gcc2
chr10,57688930,57689440,Lims1
chr10,57691930,57693390,Lims1
chr10,57686580,57688560,Lims1
chr10,59347010,59348090,Gm10322
chr10,59359240,59360230,Gm10322
chr10,59435830,59438280,Gm10322
chr10,59347010,59348090,Micu1
chr10,59359240,59360230,Micu1
chr10,59435830,59438280,Micu1
chr10,59347010,59348090,Gm17148
chr10,59359240,59360230,Gm17148
chr10,59435830,59438280,Gm17148
chr10,59359240,59360230,Gm7399
chr10,59435830,59438280,Gm7399
chr10,59623500,59625570,Gm7399
chr10,59630910,59632560,Gm7399
chr10,59633550,59633890,Gm7399
chr10,59347010,59348090,Dnajb12
chr10,59359240,59360230,Dnajb12
chr10,59435830,59438280,Dnajb12
chr10,59630910,59632560,Dnajb12
chr10,59633550,59633890,Dnajb12
chr10,59347010,59348090,Ddit4
chr10,59359240,59360230,Ddit4
chr10,59435830,59438280,Ddit4
chr10,59623500,59625570,Ddit4
chr10,59630910,59632560,Ddit4
chr10,59435830,59438280,Ascc1
chr10,59347010,59348090,Anapc16
chr10,59359240,59360230,Anapc16
chr10,59435830,59438280,Anapc16
chr10,59623500,59625570,Anapc16
chr10,59630910,59632560,Anapc16
chr10,59633550,59633890,Anapc16
chr10,59655670,59656840,Anapc16
chr10,59656990,59659410,Anapc16
chr10,59722640,59724090,Anapc16
chr10,59747270,59749740,Anapc16
chr10,59749820,59751240,Anapc16
chr10,59751320,59753650,Anapc16
chr10,59347010,59348090,Spock2
chr10,59435830,59438280,Spock2
chr10,59623500,59625570,Spock2
chr10,59630910,59632560,Spock2
chr10,59633550,59633890,Spock2
chr10,59656990,59659410,Spock2
chr10,59722640,59724090,Spock2
chr10,59347010,59348090,Chst3
chr10,59435830,59438280,Chst3
chr10,59623500,59625570,Chst3
chr10,59630910,59632560,Chst3
chr10,59633550,59633890,Chst3
chr10,59655670,59656840,Chst3
chr10,59656990,59659410,Chst3
chr10,59722640,59724090,Chst3
chr10,59747270,59749740,Chst3
chr10,59749820,59751240,Chst3
chr10,59751320,59753650,Chst3
chr10,59623500,59625570,Psap
chr10,59630910,59632560,Psap
chr10,59633550,59633890,Psap
chr10,59655670,59656840,Psap
chr10,59656990,59659410,Psap
chr10,59722640,59724090,Psap
chr10,59747270,59749740,Psap
chr10,59749820,59751240,Psap
chr10,59751320,59753650,Psap
chr10,60209280,60210070,Slc29a3
chr10,60209280,60210070,Unc5b
chr10,61656970,61658740,Tspan15
chr10,61652600,61654210,Tspan15
chr10,61656970,61658740,Hk1
chr10,62015370,62017860,Hk1
chr10,61652600,61654210,Hk1
chr10,61652600,61654210,Supv3l1
chr10,61656970,61658740,Vps26a
chr10,62015370,62017860,Vps26a
chr10,61652600,61654210,Vps26a
chr10,62015370,62017860,Srgn
chr10,62015370,62017860,2510003E04Rik
chr10,62015370,62017860,Ddx21
chr10,62015370,62017860,Ddx50
chr10,62015370,62017860,Ccar1
chr10,62015370,62017860,Tet1
chr10,68257050,68259510,Tmem26
chr10,68715780,68717680,Rhobtb1
chr10,68715780,68717680,A930033H14Rik
chr10,68715780,68717680,Cdk1
chr10,71755940,71756650,Gm9923
chr10,71759770,71760250,Gm9923
chr10,74539810,74542240,Rtdr1
chr10,74539810,74542240,Rab36
chr10,74587940,74590080,Rab36
chr10,74598910,74601360,Rab36
chr10,74608200,74610260,Rab36
chr10,74539810,74542240,Bcr
chr10,74587940,74590080,Bcr
chr10,74598910,74601360,Bcr
chr10,74608200,74610260,Bcr
chr10,74539810,74542240,Specc1l
chr10,74587940,74590080,Specc1l
chr10,74598910,74601360,Specc1l
chr10,74608200,74610260,Specc1l
chr10,74539810,74542240,Adora2a
chr10,74587940,74590080,Adora2a
chr10,74598910,74601360,Adora2a
chr10,74608200,74610260,Adora2a
chr10,76546720,76548580,Slc19a1
chr10,76968730,76970630,Slc19a1
chr10,76546720,76548580,Gm10941
chr10,76546720,76548580,Pofut2
chr10,76968730,76970630,Pofut2
chr10,76968730,76970630,1810008A18Rik
chr10,76968730,76970630,Itgb2
chr10,76968730,76970630,Pttg1ip
chr10,77096370,77098850,Pttg1ip
chr10,76968730,76970630,Sumo3
chr10,77096370,77098850,Sumo3
chr10,77096370,77098850,Ube2g2
chr10,77554300,77555710,Lrrc3
chr10,77566840,77569080,Trpm2
chr10,77566840,77569080,Pfkl
chr10,77554300,77555710,Aire
chr10,77566840,77569080,Aire
chr10,77860900,77863100,Aire
chr10,77554300,77555710,D10Jhu81e
chr10,77566840,77569080,D10Jhu81e
chr10,77554300,77555710,Pwp2
chr10,77566840,77569080,Pwp2
chr10,77554300,77555710,Trappc10
chr10,77554300,77555710,Agpat3
chr10,77566840,77569080,Agpat3
chr10,77860900,77863100,Agpat3
chr10,77860900,77863100,Rrp1
chr10,77860900,77863100,Cstb
chr10,77566840,77569080,Pdxk
chr10,77860900,77863100,Gm9978
chr10,77860900,77863100,Syde1
chr10,79402300,79404640,Polrmt
chr10,79402300,79404640,Ptbp1
chr10,79485100,79487400,Ptbp1
chr10,79545060,79545350,Ptbp1
chr10,79543250,79544880,Ptbp1
chr10,79398540,79400820,Prtn3
chr10,79402300,79404640,Prtn3
chr10,79398540,79400820,BC005764
chr10,79402300,79404640,Elane
chr10,79485100,79487400,Elane
chr10,79545060,79545350,Elane
chr10,79543250,79544880,Elane
chr10,79402300,79404640,Cfd
chr10,79485100,79487400,Cfd
chr10,79545060,79545350,Cfd
chr10,79543250,79544880,Cfd
chr10,79398540,79400820,Med16
chr10,79485100,79487400,Med16
chr10,79398540,79400820,Kiss1r
chr10,79402300,79404640,Kiss1r
chr10,79485100,79487400,Kiss1r
chr10,79545060,79545350,Kiss1r
chr10,79543250,79544880,Kiss1r
chr10,79398540,79400820,C030046I01Rik
chr10,79402300,79404640,C030046I01Rik
chr10,79485100,79487400,C030046I01Rik
chr10,79545060,79545350,C030046I01Rik
chr10,79543250,79544880,C030046I01Rik
chr10,79398540,79400820,Arid3a
chr10,79402300,79404640,Arid3a
chr10,79485100,79487400,Arid3a
chr10,79545060,79545350,Arid3a
chr10,79543250,79544880,Arid3a
chr10,79398540,79400820,Wdr18
chr10,79402300,79404640,Wdr18
chr10,79485100,79487400,Wdr18
chr10,79545060,79545350,Wdr18
chr10,79543250,79544880,Wdr18
chr10,79398540,79400820,Grin3b
chr10,79402300,79404640,Grin3b
chr10,79485100,79487400,Grin3b
chr10,79545060,79545350,Grin3b
chr10,79543250,79544880,Grin3b
chr10,79398540,79400820,ORF61
chr10,79402300,79404640,ORF61
chr10,79485100,79487400,ORF61
chr10,79545060,79545350,ORF61
chr10,79543250,79544880,ORF61
chr10,79398540,79400820,Cnn2
chr10,79402300,79404640,Cnn2
chr10,79485100,79487400,Cnn2
chr10,79545060,79545350,Cnn2
chr10,79543250,79544880,Cnn2
chr10,79402300,79404640,Abca7
chr10,79485100,79487400,Abca7
chr10,79545060,79545350,Abca7
chr10,79543250,79544880,Abca7
chr10,79398540,79400820,Polr2e
chr10,79402300,79404640,Polr2e
chr10,79485100,79487400,Polr2e
chr10,79543250,79544880,Polr2e
chr10,79398540,79400820,Gpx4
chr10,79402300,79404640,Gpx4
chr10,79485100,79487400,Gpx4
chr10,79545060,79545350,Gpx4
chr10,79543250,79544880,Gpx4
chr10,79402300,79404640,Sbno2
chr10,79485100,79487400,Sbno2
chr10,79545060,79545350,Sbno2
chr10,79543250,79544880,Sbno2
chr10,79398540,79400820,Stk11
chr10,79402300,79404640,Stk11
chr10,79485100,79487400,Stk11
chr10,79545060,79545350,Stk11
chr10,79732590,79734160,Stk11
chr10,79543250,79544880,Stk11
chr10,79398540,79400820,Midn
chr10,79402300,79404640,Midn
chr10,79485100,79487400,Midn
chr10,79545060,79545350,Midn
chr10,79732590,79734160,Midn
chr10,79543250,79544880,Midn
chr10,79545060,79545350,Cirbp
chr10,79732590,79734160,Cirbp
chr10,79543250,79544880,Cirbp
chr10,79485100,79487400,1600002K03Rik
chr10,79545060,79545350,1600002K03Rik
chr10,79732590,79734160,1600002K03Rik
chr10,80090290,80090820,1600002K03Rik
chr10,80091060,80092400,1600002K03Rik
chr10,79543250,79544880,1600002K03Rik
chr10,79732590,79734160,Mum1
chr10,79543250,79544880,Mum1
chr10,79732590,79734160,Ndufs7
chr10,79543250,79544880,Ndufs7
chr10,79485100,79487400,Gamt
chr10,79545060,79545350,Gamt
chr10,79732590,79734160,Gamt
chr10,80090290,80090820,Gamt
chr10,80091060,80092400,Gamt
chr10,79543250,79544880,Gamt
chr10,79732590,79734160,Dazap1
chr10,79543250,79544880,Dazap1
chr10,79398540,79400820,Rps15
chr10,79402300,79404640,Rps15
chr10,79545060,79545350,Rps15
chr10,79732590,79734160,Rps15
chr10,79890480,79891220,Rps15
chr10,80072540,80073770,Rps15
chr10,80090290,80090820,Rps15
chr10,80091060,80092400,Rps15
chr10,79543250,79544880,Rps15
chr10,79732590,79734160,Apc2
chr10,79732590,79734160,2310011J03Rik
chr10,79890480,79891220,Reep6
chr10,79732590,79734160,Mex3d
chr10,79890480,79891220,Mex3d
chr10,80091060,80092400,Mex3d
chr10,79732590,79734160,Mbd3
chr10,79890480,79891220,Mbd3
chr10,80090290,80090820,Mbd3
chr10,80091060,80092400,Mbd3
chr10,79543250,79544880,Mbd3
chr10,79732590,79734160,Uqcr11
chr10,79890480,79891220,Uqcr11
chr10,80091060,80092400,Uqcr11
chr10,79732590,79734160,Tcf3
chr10,79890480,79891220,Tcf3
chr10,80090290,80090820,Tcf3
chr10,80091060,80092400,Tcf3
chr10,80154610,80156970,Tcf3
chr10,79543250,79544880,Tcf3
chr10,80091060,80092400,Onecut3
chr10,80072540,80073770,Atp8b3
chr10,80091060,80092400,Atp8b3
chr10,80090290,80090820,Rexo1
chr10,80091060,80092400,Rexo1
chr10,80154610,80156970,Rexo1
chr10,80072540,80073770,Klf16
chr10,80090290,80090820,Klf16
chr10,80091060,80092400,Klf16
chr10,80154610,80156970,Klf16
chr10,80157720,80160010,Klf16
chr10,80090290,80090820,Fam108a
chr10,80091060,80092400,Fam108a
chr10,80157720,80160010,Fam108a
chr10,80090290,80090820,Csnk1g2
chr10,80091060,80092400,Csnk1g2
chr10,80154610,80156970,Csnk1g2
chr10,80157720,80160010,Csnk1g2
chr10,79890480,79891220,Btbd2
chr10,80072540,80073770,Btbd2
chr10,80090290,80090820,Btbd2
chr10,80091060,80092400,Btbd2
chr10,80154610,80156970,Btbd2
chr10,80157720,80160010,Btbd2
chr10,80072540,80073770,Mknk2
chr10,80090290,80090820,Mknk2
chr10,80091060,80092400,Mknk2
chr10,80154610,80156970,Mknk2
chr10,80157720,80160010,Mknk2
chr10,79890480,79891220,Mob3a
chr10,80072540,80073770,Mob3a
chr10,80090290,80090820,Mob3a
chr10,80091060,80092400,Mob3a
chr10,80154610,80156970,Mob3a
chr10,80157720,80160010,Mob3a
chr10,80072540,80073770,Izumo4
chr10,80090290,80090820,Izumo4
chr10,80091060,80092400,Izumo4
chr10,80154610,80156970,Izumo4
chr10,80157720,80160010,Izumo4
chr10,80090290,80090820,Ap3d1
chr10,80091060,80092400,Ap3d1
chr10,80154610,80156970,Ap3d1
chr10,80157720,80160010,Ap3d1
chr10,80091060,80092400,Dot1l
chr10,80157720,80160010,Dot1l
chr10,80072540,80073770,Sf3a2
chr10,80154610,80156970,Sf3a2
chr10,80157720,80160010,Sf3a2
chr10,80090290,80090820,Plekhj1
chr10,80091060,80092400,Plekhj1
chr10,80154610,80156970,Plekhj1
chr10,80090290,80090820,Amh
chr10,80091060,80092400,Amh
chr10,80154610,80156970,Amh
chr10,80538400,80539400,Amh
chr10,80090290,80090820,Oaz1
chr10,80091060,80092400,Oaz1
chr10,80154610,80156970,Oaz1
chr10,80157720,80160010,Oaz1
chr10,80538400,80539400,Oaz1
chr10,80639470,80640400,Oaz1
chr10,80090290,80090820,Lsm7
chr10,80091060,80092400,Lsm7
chr10,80154610,80156970,Lsm7
chr10,80538400,80539400,Lsm7
chr10,80090290,80090820,3110056O03Rik
chr10,80091060,80092400,3110056O03Rik
chr10,80090290,80090820,Tmprss9
chr10,80538400,80539400,Tmprss9
chr10,80538400,80539400,Lmnb2
chr10,80090290,80090820,Gadd45b
chr10,80091060,80092400,Gadd45b
chr10,80157720,80160010,Gadd45b
chr10,80538400,80539400,Gadd45b
chr10,80624230,80625790,Gadd45b
chr10,80538400,80539400,Slc39a3
chr10,80639470,80640400,Slc39a3
chr10,80640620,80640790,Slc39a3
chr10,80640970,80641420,Slc39a3
chr10,80712000,80712420,Slc39a3
chr10,80759980,80761890,Slc39a3
chr10,80791660,80792750,Slc39a3
chr10,80755890,80758350,Slc39a3
chr10,80538400,80539400,Sgta
chr10,80639470,80640400,Sgta
chr10,80640970,80641420,Sgta
chr10,80712000,80712420,Sgta
chr10,80759980,80761890,Sgta
chr10,80791660,80792750,Sgta
chr10,80624230,80625790,Sgta
chr10,80755890,80758350,Sgta
chr10,80538400,80539400,Thop1
chr10,80639470,80640400,Thop1
chr10,80640620,80640790,Thop1
chr10,80640970,80641420,Thop1
chr10,80641630,80641700,Thop1
chr10,80641750,80641820,Thop1
chr10,80712000,80712420,Thop1
chr10,80759980,80761890,Thop1
chr10,80791660,80792750,Thop1
chr10,80642000,80642090,Thop1
chr10,80755890,80758350,Thop1
chr10,80538400,80539400,Creb3l3
chr10,80640620,80640790,Creb3l3
chr10,80640970,80641420,Creb3l3
chr10,80641630,80641700,Creb3l3
chr10,80641750,80641820,Creb3l3
chr10,80624230,80625790,Creb3l3
chr10,80642000,80642090,Creb3l3
chr10,80538400,80539400,Map2k2
chr10,80639470,80640400,Map2k2
chr10,80640620,80640790,Map2k2
chr10,80712000,80712420,Map2k2
chr10,80759980,80761890,Map2k2
chr10,80791660,80792750,Map2k2
chr10,80624230,80625790,Map2k2
chr10,80642000,80642090,Map2k2
chr10,80755890,80758350,Map2k2
chr10,80538400,80539400,Zbtb7a
chr10,80639470,80640400,Zbtb7a
chr10,80640620,80640790,Zbtb7a
chr10,80640970,80641420,Zbtb7a
chr10,80641630,80641700,Zbtb7a
chr10,80641750,80641820,Zbtb7a
chr10,80712000,80712420,Zbtb7a
chr10,80759980,80761890,Zbtb7a
chr10,80791660,80792750,Zbtb7a
chr10,80624230,80625790,Zbtb7a
chr10,80642000,80642090,Zbtb7a
chr10,80755890,80758350,Zbtb7a
chr10,80538400,80539400,Pias4
chr10,80639470,80640400,Pias4
chr10,80640620,80640790,Pias4
chr10,80640970,80641420,Pias4
chr10,80712000,80712420,Pias4
chr10,80759980,80761890,Pias4
chr10,80791660,80792750,Pias4
chr10,80624230,80625790,Pias4
chr10,80642000,80642090,Pias4
chr10,80755890,80758350,Pias4
chr10,80538400,80539400,Eef2
chr10,80639470,80640400,Eef2
chr10,80640620,80640790,Eef2
chr10,80640970,80641420,Eef2
chr10,80641630,80641700,Eef2
chr10,80641750,80641820,Eef2
chr10,80712000,80712420,Eef2
chr10,80759980,80761890,Eef2
chr10,80791660,80792750,Eef2
chr10,80982130,80982970,Eef2
chr10,80624230,80625790,Eef2
chr10,80642000,80642090,Eef2
chr10,80755890,80758350,Eef2
chr10,80538400,80539400,4930442H23Rik
chr10,80639470,80640400,4930442H23Rik
chr10,80640620,80640790,4930442H23Rik
chr10,80640970,80641420,4930442H23Rik
chr10,80641630,80641700,4930442H23Rik
chr10,80641750,80641820,4930442H23Rik
chr10,80759980,80761890,4930442H23Rik
chr10,80791660,80792750,4930442H23Rik
chr10,80624230,80625790,4930442H23Rik
chr10,80642000,80642090,4930442H23Rik
chr10,80640620,80640790,Dapk3
chr10,80640970,80641420,Dapk3
chr10,80641630,80641700,Dapk3
chr10,80641750,80641820,Dapk3
chr10,80642000,80642090,Dapk3
chr10,80755890,80758350,Dapk3
chr10,80538400,80539400,Itgb1bp3
chr10,80639470,80640400,Itgb1bp3
chr10,80640620,80640790,Itgb1bp3
chr10,80640970,80641420,Itgb1bp3
chr10,80641630,80641700,Itgb1bp3
chr10,80641750,80641820,Itgb1bp3
chr10,80712000,80712420,Itgb1bp3
chr10,80759980,80761890,Itgb1bp3
chr10,80791660,80792750,Itgb1bp3
chr10,80624230,80625790,Itgb1bp3
chr10,80642000,80642090,Itgb1bp3
chr10,80538400,80539400,Zfr2
chr10,80639470,80640400,Zfr2
chr10,80640620,80640790,Zfr2
chr10,80640970,80641420,Zfr2
chr10,80641630,80641700,Zfr2
chr10,80641750,80641820,Zfr2
chr10,80712000,80712420,Zfr2
chr10,80759980,80761890,Zfr2
chr10,80791660,80792750,Zfr2
chr10,80624230,80625790,Zfr2
chr10,80642000,80642090,Zfr2
chr10,80755890,80758350,Zfr2
chr10,80538400,80539400,Matk
chr10,80639470,80640400,Matk
chr10,80640620,80640790,Matk
chr10,80640970,80641420,Matk
chr10,80641630,80641700,Matk
chr10,80641750,80641820,Matk
chr10,80712000,80712420,Matk
chr10,80759980,80761890,Matk
chr10,80791660,80792750,Matk
chr10,80624230,80625790,Matk
chr10,80642000,80642090,Matk
chr10,80755890,80758350,Matk
chr10,80538400,80539400,Mrpl54
chr10,80639470,80640400,Mrpl54
chr10,80712000,80712420,Mrpl54
chr10,80759980,80761890,Mrpl54
chr10,80791660,80792750,Mrpl54
chr10,80624230,80625790,Mrpl54
chr10,80755890,80758350,Mrpl54
chr10,80538400,80539400,Apba3
chr10,80639470,80640400,Apba3
chr10,80640620,80640790,Apba3
chr10,80640970,80641420,Apba3
chr10,80641630,80641700,Apba3
chr10,80641750,80641820,Apba3
chr10,80712000,80712420,Apba3
chr10,80759980,80761890,Apba3
chr10,80791660,80792750,Apba3
